Unnamed: 0,posted_date,model_name,prices,depreation,reg_date,eng_cap,mileage,vehicle_type,status
463,2023-03-18,BMW 3 Series 318i Highline Sport,189800.0,18470.0,2022-02-28,1998.0,11000.0,Luxury,Available
464,2023-03-18,Mercedes-Benz A-Class A180 Style,79888.0,21090.0,2016-07-25,1595.0,79000.0,Hatchback,Available
465,2023-03-18,Mercedes-Benz E-Class E300 Coupe AMG Line,177800.0,29880.0,2017-09-28,1991.0,56000.0,Sports,Available
466,2023-03-18,Toyota Alphard 2.4A Moonroof (COE till 07/2026),53888.0,16110.0,2006-10-20,2362.0,191800.0,MPV,Available
467,2023-03-18,Hyundai Avante 1.6A (COE till 03/2024),,,2009-03-14,1591.0,,Sedan,SOLD
468,2023-03-18,BMW 7 Series 730i M-Sport Sunroof,,,2017-07-03,1998.0,,Luxury,SOLD
469,2023-03-18,Honda Fit 1.3A G F-Package,81888.0,12020.0,2019-10-25,1317.0,23000.0,Hatchback,Available
470,2023-03-18,Toyota Dyna 150 3.0M (COE till 11/2023),15000.0,22530.0,2008-11-27,2982.0,,Truck,Available
471,2023-03-18,Mercedes-Benz C-Class C250 (COE till 10/2031),133000.0,15470.0,2012-02-13,1796.0,,Luxury,Available
472,2023-03-18,BMW 3 Series 323i Baur TopCabriolet,76888.0,,2021-06-04,2316.0,,Sports,Available
473,2023-03-18,MINI Cooper S Countryman 1.6A (COE till 12/2031),87800.0,10010.0,2012-01-05,1598.0,123000.0,Sports,Available
474,2023-03-18,Datsun 280ZX (COE till 06/2032),76888.0,8340.0,2022-06-14,2753.0,,Sports,Available
475,2023-03-18,BMW 3 Series 335i M-Sport Sunroof,56800.0,,2013-09-20,2979.0,140000.0,Luxury,Available
476,2023-03-18,Audi RS 6 Avant 4.0A TFSI Quattro,298000.0,63290.0,2016-09-01,3993.0,82900.0,Stationwagon,Available
477,2023-03-18,Mitsubishi Fuso Super Great FV51S Tipper,90000.0,25660.0,2016-09-29,11967.0,507600.0,Truck,Available
478,2023-03-18,Austin 7 Tourer (COE till 11/2024),75000.0,46240.0,2014-11-10,747.0,,Others,Available
479,2023-03-18,Maserati Ghibli 3.0A V6 GranSport,226666.0,33560.0,2018-02-09,2979.0,52000.0,Luxury,Available
480,2023-03-18,Mazda 3 HB 2.0A Sport Sunroof,73200.0,13980.0,2017-09-18,1998.0,67000.0,Hatchback,Available
481,2023-03-18,Mitsubishi Rosa BE641,152888.0,18990.0,2021-04-15,2998.0,10000.0,Bus,Available
482,2023-03-18,BMW X3 xDrive28i Sunroof,65000.0,22060.0,2014-08-27,1997.0,125000.0,SUV,Available
483,2023-03-18,Toyota Dyna 150 3.0M,77000.0,12880.0,2019-03-19,2982.0,72000.0,Truck,Available
484,2023-03-18,Suzuki Swift Sport 1.6A,68888.0,14700.0,2017-06-14,1586.0,58000.0,Hatchback,Available
485,2023-03-18,Audi A7 Sportback 2.8A FSI Quattro,72800.0,29950.0,2014-06-28,2773.0,90000.0,Luxury,Available
486,2023-03-18,BMW ALPINA B3 Bi-Turbo Touring,155800.0,45150.0,2015-07-31,2979.0,99800.0,Stationwagon,Available
487,2023-03-18,Hyundai Starex 2.5A CRDi,63800.0,14530.0,2017-08-18,2497.0,,Bus,Available
488,2023-03-18,Porsche Macan 2.0A PDK,289800.0,32560.0,2020-10-15,1984.0,44890.0,SUV,Available
489,2023-03-18,Toyota Vellfire 2.5A Z A-Edition,129888.0,32390.0,2016-08-25,2493.0,105000.0,MPV,Available
490,2023-03-18,Mercedes-Benz E-Class E280 (COE till 04/2031),,,2001-07-24,2799.0,,Luxury,Available
491,2023-03-18,BMW M Series M6 Gran Coupe (New 10-yr COE),248000.0,24780.0,2013-05-31,4395.0,75000.0,Sports,Available
492,2023-03-18,Honda Accord Euro R 2.0M (COE till 05/2027),75800.0,18430.0,2007-05-08,1998.0,,Sports,Available
493,2023-03-18,Audi Q3 1.4A TFSI S-tronic,170000.0,17730.0,2021-12-16,1395.0,12000.0,SUV,Available
494,2023-03-18,BMW i8,358000.0,66700.0,2017-05-30,1499.0,26000.0,Sports,Available
495,2023-03-18,Volkswagen Golf GTI 3DR (COE till 09/2030),100000.0,13310.0,2011-02-16,1984.0,,Sports,Available
496,2023-03-18,Audi TTS Coupe 2.0A TFSI Quattro S-tronic (COE till 05/2029),97000.0,15690.0,2009-08-26,1984.0,128342.0,Sports,Available
497,2023-03-17,Jaguar XF 2.0A Luxury,68888.0,15680.0,2015-08-24,1999.0,130000.0,Luxury,Available
498,2023-03-17,Mercedes-Benz A-Class A200 AMG Line,,,2019-01-25,1332.0,,Hatchback,SOLD
499,2023-03-17,Honda Stream 1.8A X (COE till 09/2023),5888.0,11550.0,2008-11-21,1799.0,,MPV,Available
500,2023-03-17,Volkswagen Jetta 1.4A TSI Trendline,41400.0,12730.0,2015-10-20,1390.0,175000.0,Sedan,Available
501,2023-03-17,Subaru Forester 2.0A XT Sunroof,54888.0,18980.0,2015-09-04,1998.0,89000.0,SUV,Available
502,2023-03-17,Toyota Corona CD 1.6M (COE till 03/2029),45800.0,7620.0,1989-05-05,1587.0,,Sedan,Available
503,2023-03-17,Mazda 3 1.6A (COE till 05/2024),14000.0,11880.0,2009-06-04,1598.0,200680.0,Sedan,Available
504,2023-03-17,Mercedes-Benz B-Class B180,33800.0,18810.0,2014-08-01,1595.0,130000.0,Hatchback,Available
505,2023-03-17,BMW 1 Series 135i Coupe (COE till 09/2028),100000.0,18130.0,2008-12-19,2979.0,140000.0,Sports,Available
506,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11150.0,2023-01-17,658.0,,Sedan,Available
507,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11110.0,2023-02-10,658.0,,Van,Available
508,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11110.0,2023-02-10,658.0,,Van,Available
509,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11110.0,2023-02-10,658.0,,Van,Available
510,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11110.0,2023-02-10,658.0,,Van,Available
511,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11150.0,2023-01-17,658.0,,Sedan,Available
512,2023-03-17,Nissan March 1.4E (COE till 01/2024),,,2009-01-07,1386.0,,Hatchback,SOLD
513,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11140.0,2023-01-19,658.0,,Sedan,Available
514,2023-03-17,Toyota Corolla Altis 1.6A Elegance,51800.0,15690.0,2015-11-30,1598.0,124000.0,Sedan,Available
515,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11100.0,2023-02-14,658.0,,Van,Available
516,2023-03-17,Fiat Doblo Cargo Maxi 1.6A Multijet,31250.0,10080.0,2016-05-04,1598.0,,Van,Available
517,2023-03-17,Subaru Forester 2.0i-L Sunroof,,,2016-01-28,1995.0,,SUV,SOLD
518,2023-03-17,Honda N-Van Turbo Style Fun Honda Sensing,109800.0,11110.0,2023-02-10,658.0,,Van,Available
519,2023-03-17,Toyota Corolla Altis 1.6A (COE till 01/2025),,,2010-01-06,1598.0,,Sedan,SOLD
520,2023-03-17,Mercedes-Benz S-Class S320L,348800.0,36810.0,2020-12-10,2996.0,30000.0,Luxury,Available
521,2023-03-17,Volkswagen Golf 1.4A TSI (COE till 05/2030),68888.0,9620.0,2010-05-25,1390.0,160000.0,Hatchback,Available
522,2023-03-17,Mercedes-Benz E-Class E220d,101800.0,22640.0,2016-09-16,1950.0,71000.0,Luxury,Available
523,2023-03-17,BMW 4 Series 430i Coupe M-Sport,132000.0,24030.0,2017-07-04,1998.0,78000.0,Sports,Available
524,2023-03-17,Toyota Hiace 2.5A (COE till 10/2023),14800.0,27850.0,2008-10-09,2494.0,230000.0,Van,Available
525,2023-03-17,Mercedes-Benz B-Class B180,,,2014-06-24,1595.0,,Hatchback,SOLD
526,2023-03-17,Porsche 911 Carrera 4S 3.8A PDK (COE till 07/2030),248000.0,33790.0,2010-07-29,3800.0,108000.0,Sports,Available
527,2023-03-17,Volkswagen Golf GT Sport 1.4A TSI (COE till 09/2023),7000.0,,2008-09-05,1390.0,200000.0,Hatchback,Available
528,2023-03-17,Maserati MC20 3.0A,938000.0,83860.0,2022-05-20,2992.0,2600.0,Sports,Available
529,2023-03-17,Mercedes-Benz 200E (COE till 02/2029),39800.0,6710.0,1989-07-01,1997.0,,Luxury,Available
530,2023-03-17,BMW 3 Series 316i Sport,50000.0,32500.0,2014-04-11,1598.0,69000.0,Luxury,Available
531,2023-03-17,Porsche Cayenne 3.6A Tip (New 10-yr COE),176888.0,17670.0,2013-03-20,3598.0,83338.0,SUV,Available
532,2023-03-17,Land Rover Defender 90 Hardtop,100000.0,33210.0,2016-04-01,2198.0,,Truck,Available
533,2023-03-17,Mitsubishi Lancer 1.6M GLX (COE till 08/2023),,,2008-08-22,1584.0,,Sedan,SOLD
534,2023-03-17,Land Rover Discovery Sport 2.0A Si4 HSE 7-Seater Sunroof,116000.0,21590.0,2017-02-28,1999.0,55000.0,SUV,Available
535,2023-03-17,Toyota Harrier 2.0A Elegance,96500.0,17910.0,2017-09-13,1986.0,69000.0,SUV,Available
536,2023-03-17,Toyota Liteace 2.2M (COE till 07/2024),18888.0,14300.0,2004-07-23,2184.0,131000.0,Van,Available
537,2023-03-17,BMW X3 M40i,200888.0,30280.0,2018-03-27,2998.0,77000.0,SUV,Available
538,2023-03-17,Toyota Vios 1.5A E,,,2016-05-04,1497.0,,Sedan,SOLD
539,2023-03-17,Honda Vezel 1.5A G,,,2022-04-06,1496.0,,SUV,SOLD
540,2023-03-17,BMW 1 Series 116i Sportline,,,2021-06-10,1499.0,,Hatchback,SOLD
541,2023-03-17,Mercedes-Benz E-Class E250 Avantgarde,168888.0,23920.0,2018-09-05,1991.0,62071.0,Luxury,Available
542,2023-03-17,Mercedes-Benz C-Class C180 Coupe (New 10-yr COE),115800.0,11570.0,2013-04-17,1595.0,160000.0,Sports,Available
543,2023-03-17,BMW M235i Gran Coupe xDrive,217800.0,24970.0,2020-08-27,1998.0,,Sports,Available
544,2023-03-17,BMW 3 Series 316i (New 10-yr COE),116800.0,11670.0,2013-03-15,1598.0,100394.0,Luxury,Available
545,2023-03-17,Mercedes-Benz Citan 109 CDI Mixto Extra-Long 5 Seaters,30000.0,19280.0,2014-07-01,1461.0,149500.0,MPV,Available
546,2023-03-17,BMW X4 xDrive28i Sunroof,91800.0,23330.0,2015-10-29,1997.0,94000.0,SUV,Available
547,2023-03-17,Kia Cerato 1.6A EX,,,2020-01-15,1591.0,,Sedan,SOLD
548,2023-03-17,Mazda 6 2.0A Executive,56500.0,15980.0,2016-01-29,1998.0,66500.0,Luxury,Available
549,2023-03-17,Mazda 5 2.0A Sunroof,51800.0,17390.0,2015-09-17,1998.0,71000.0,MPV,Available
550,2023-03-17,Jeep Grand Cherokee SRT8 6.4A,350000.0,37540.0,2021-06-25,6417.0,11000.0,Sedan,Available
551,2023-03-17,Volvo XC90 2.5T (COE till 06/2026),56000.0,17180.0,2007-01-31,2521.0,,SUV,Available
552,2023-03-17,BMW X1 sDrive18d,95888.0,19820.0,2017-04-17,1995.0,109800.0,SUV,Available
553,2023-03-17,Porsche Cayenne Hybrid S 3.0A (COE till 12/2032),184800.0,18920.0,2012-12-31,2995.0,95847.0,SUV,Available
554,2023-03-17,Toyota Liteace 1.5A DX,,,2018-08-03,1495.0,,Van,SOLD
555,2023-03-17,Mitsubishi Evolution 9 MR RS (COE till 02/2027),180777.0,46530.0,2007-02-14,1997.0,,Sports,Available
556,2023-03-17,Mercedes-Benz E-Class E250 CGI Coupe (COE till 07/2030),91900.0,12510.0,2010-09-01,1796.0,148000.0,Sports,Available
557,2023-03-17,Volvo S60 T5 R-Design Sunroof,170000.0,19890.0,2020-08-28,1969.0,27000.0,Luxury,Available
558,2023-03-17,Honda Grace Hybrid 1.5A DX,86000.0,12850.0,2019-06-19,1496.0,45000.0,Sedan,Available
559,2023-03-17,Volkswagen Golf Cabriolet 1.4A TSI (COE till 02/2032),95000.0,10640.0,2012-03-30,1390.0,69000.0,Sports,Available
560,2023-03-17,BMW 5 Series 520i,40800.0,,2013-05-13,1997.0,,Luxury,Available
561,2023-03-17,Mercedes-Benz C-Class C180 Coupe,37000.0,26210.0,2014-01-07,1595.0,108000.0,Sports,Available
562,2023-03-17,BMW 5 Series 523i Highline (COE till 04/2031),138800.0,17140.0,2011-07-28,2497.0,92500.0,Luxury,Available
563,2023-03-17,Nissan Cabstar,41800.0,14060.0,2016-03-18,2953.0,125000.0,Truck,Available
564,2023-03-17,Mitsubishi Colt Version-R 1.5A Turbo (COE till 03/2027),43800.0,11090.0,2007-03-09,1468.0,,Sports,Available
565,2023-03-17,Mercedes-Benz C-Class C43 Coupe AMG 4MATIC,250000.0,32540.0,2019-01-31,2996.0,29397.0,Sports,Available
566,2023-03-17,Volkswagen Safari 1.6M,58000.0,,2022-07-26,1584.0,,Sports,Available
567,2023-03-17,Audi A6 3.0A TFSI Quattro S-tronic,105000.0,24470.0,2015-08-20,2995.0,56000.0,Luxury,Available
568,2023-03-16,BMW 5 Series 528i,70900.0,21840.0,2015-06-19,1997.0,140000.0,Luxury,Available
569,2023-03-16,Audi Q2 1.0A TFSI S-tronic,130000.0,16960.0,2020-02-28,999.0,16850.0,SUV,Available
570,2023-03-16,Honda CR-V 1.5A Turbo 7-Seater,,,2018-06-12,1498.0,,SUV,SOLD
571,2023-03-16,McLaren 12C (COE till 08/2032),495000.0,52460.0,2012-10-03,3798.0,20000.0,Sports,Available
572,2023-03-16,Toyota Wish 2.0A (COE till 08/2030),81500.0,11000.0,2010-08-24,1987.0,200000.0,MPV,Available
573,2023-03-16,Toyota Wish 2.0A (COE till 10/2029),,,2009-11-18,1987.0,,MPV,SOLD
574,2023-03-16,Mitsubishi Triton L200 Double-Cab 2.5M,23800.0,18880.0,2014-07-01,2477.0,175000.0,Truck,Available
575,2023-03-16,Mercedes-Benz 200E (COE till 03/2024),13800.0,13650.0,1990-02-26,1996.0,486000.0,Luxury,Available
576,2023-03-16,Honda N-Van Turbo Style Fun Honda Sensing,81800.0,8830.0,2022-06-30,658.0,6500.0,Van,Available
577,2023-03-16,Toyota Estima 2.4A Aeras S Moonroof (COE till 10/2028),70000.0,12640.0,2008-10-10,2362.0,,MPV,Available
578,2023-03-16,BMW 3 Series 316i,,,2013-06-10,1598.0,,Luxury,SOLD
579,2023-03-16,Honda Jazz 1.3A L (COE till 09/2030),70000.0,9310.0,2010-10-20,1339.0,,Hatchback,Available
580,2023-03-16,Toyota Corolla Axio 1.5A X (COE till 12/2023),,,2008-12-22,1496.0,,Sedan,SOLD
581,2023-03-16,Land Rover Discovery Sport Mild Hybrid 2.0A SE R Dynamic 7-Seater,254000.0,26180.0,2021-12-31,1997.0,7500.0,SUV,Available
582,2023-03-16,Nissan Cabstar,73800.0,8190.0,2022-03-30,1998.0,34000.0,Truck,Available
583,2023-03-16,Toyota Wish 1.8A Aero Tourer (COE till 06/2023),5888.0,,2008-06-16,1794.0,194000.0,MPV,Available
584,2023-03-16,Toyota Vellfire 2.4A Z (COE till 11/2029),115000.0,17270.0,2009-11-23,2362.0,158000.0,MPV,Available
585,2023-03-16,Mercedes-Benz E-Class E300 Coupe AMG Line,173000.0,28600.0,2017-10-19,1991.0,30000.0,Sports,Available
586,2023-03-16,Mitsubishi Fuso Fighter FM65,81000.0,24840.0,2016-07-01,7545.0,186446.0,Truck,Available
587,2023-03-16,Isuzu FVR34,,,2014-10-01,7790.0,,Truck,SOLD
588,2023-03-16,Honda Freed 1.5A G (COE till 02/2024),,,2009-02-12,1496.0,,MPV,SOLD
589,2023-03-16,BMW 3 Series 320i Convertible (COE till 04/2031),99800.0,12330.0,2011-07-21,1995.0,169000.0,Sports,Available
590,2023-03-16,Honda Civic 1.6A VTi,,,2018-01-19,1597.0,,Sedan,SOLD
591,2023-03-16,BMW M5 Sunroof (New 10-yr COE),203000.0,20280.0,2013-04-22,4395.0,109000.0,Sports,Available
592,2023-03-16,Toyota Vellfire 2.4A Z G-Edition,,,2013-10-17,2362.0,,MPV,SOLD
593,2023-03-16,BMW X4 xDrive20i Sunroof,,,2017-06-28,1997.0,,SUV,SOLD
594,2023-03-16,Mitsubishi Lancer 1.6M (COE till 04/2029),66888.0,10970.0,2009-05-22,1584.0,,Sedan,Available
595,2023-03-16,Lexus GS300 (COE till 05/2026),36800.0,11580.0,2006-06-20,2994.0,,Luxury,Available
596,2023-03-16,Volkswagen Jetta 1.4A TSI,15800.0,,2013-08-20,1390.0,83000.0,Sedan,Available
597,2023-03-16,Toyota ProAce Comfort Medium 2.0M,51500.0,9840.0,2018-06-20,1997.0,72000.0,Van,Available
598,2023-03-16,Hyundai Avante 1.6A GLS,77388.0,11710.0,2019-04-22,1591.0,25600.0,Sedan,Available
599,2023-03-16,Suzuki Jimny 1.5A GLX,110900.0,16280.0,2019-06-27,1462.0,34500.0,SUV,Available
600,2023-03-16,Ford Mustang 2.3A Ecoboost,160600.0,40560.0,2016-07-21,2261.0,,Sports,Available
601,2023-03-16,Aston Martin New Vantage 4.0A,516666.0,68690.0,2018-10-25,3982.0,50000.0,Sports,Available
602,2023-03-16,Peugeot 508 Fastback 1.6A GT,156000.0,14860.0,2022-06-29,1598.0,7800.0,Luxury,Available
603,2023-03-16,Mercedes-Benz E-Class E250 CGI (COE till 05/2031),105000.0,12830.0,2011-07-01,1796.0,159000.0,Luxury,Available
604,2023-03-16,BMW 1 Series 116i Sportline,153888.0,14730.0,2022-06-24,1499.0,7000.0,Hatchback,Available
605,2023-03-16,Toyota GR Supra 3.0A RZ,255000.0,31260.0,2020-03-03,2998.0,49000.0,Sports,Available
606,2023-03-16,Mercedes-Benz C-Class C180 Avantgarde,129000.0,21050.0,2018-04-23,1595.0,40000.0,Luxury,Available
607,2023-03-16,Ford Focus ST 2.5M (COE till 02/2030),59900.0,8730.0,2010-02-04,2521.0,,Sports,Available
608,2023-03-16,Infiniti Q50 2.0A T,76888.0,17330.0,2016-08-31,1991.0,36500.0,Luxury,Available
609,2023-03-16,Ferrari 458 Italia,498000.0,,2013-04-29,4497.0,,Sports,Available
610,2023-03-16,Mercedes-Benz GLB-Class GLB180 Progressive,188800.0,19600.0,2021-10-21,1332.0,18000.0,SUV,Available
611,2023-03-16,Lamborghini Urus,888888.0,125680.0,2018-12-07,3996.0,28000.0,SUV,Available
612,2023-03-16,Volvo S60 T5,88888.0,14600.0,2018-04-24,1969.0,70000.0,Luxury,Available
613,2023-03-16,Porsche Taycan Electric 4S,638888.0,58170.0,2022-03-11,,4500.0,Sports,Available
614,2023-03-16,BMW 7 Series 740Li M-Sport Sunroof,165561.0,28080.0,2016-12-01,2998.0,108000.0,Luxury,Available
615,2023-03-16,Mercedes-Benz R-Class R280L (COE till 02/2028),68000.0,13890.0,2008-02-18,2996.0,205000.0,MPV,Available
616,2023-03-16,Porsche 911 C4 Cabriolet Tip (COE till 01/2029),,,2001-11-17,3596.0,,Sports,SOLD
617,2023-03-16,Honda Civic Type R 2.0M (COE till 02/2028),115000.0,23450.0,2008-02-21,1998.0,190000.0,Sports,Available
618,2023-03-15,Toyota Hiace 2.5A (COE till 06/2023),,,2008-06-13,2494.0,,Van,SOLD
619,2023-03-15,Mercedes-Benz GLB-Class GLB35 AMG 4MATIC 7-Seater Sunroof,265000.0,27470.0,2021-09-27,1991.0,12000.0,SUV,Available
620,2023-03-15,BMW 3 Series 318i M-Sport,126800.0,19020.0,2018-09-24,1499.0,87606.0,Luxury,Available
621,2023-03-15,Mazda 5 2.0A Sunroof,,,2014-11-20,1998.0,,MPV,SOLD
622,2023-03-15,Mercedes-Benz SLK-Class SLK200 (COE till 11/2030),114500.0,14900.0,2011-10-07,1796.0,146521.0,Sports,Available
623,2023-03-15,Porsche Cayman 2.7A Tip (COE till 06/2028),130000.0,24700.0,2008-07-01,2687.0,,Sports,Available
624,2023-03-15,Toyota Dyna 150 3.0M,,,2016-06-24,2982.0,,Truck,SOLD
625,2023-03-15,Ferrari F430 F1 Spider (COE till 12/2030),440000.0,56650.0,2011-01-27,4308.0,49888.0,Sports,Available
626,2023-03-15,Maserati Levante S 3.0A GranSport,308000.0,39100.0,2019-01-18,2979.0,72000.0,SUV,Available
627,2023-03-15,BMW 5 Series 520i SE,142800.0,20170.0,2018-08-02,1998.0,91500.0,Luxury,Available
628,2023-03-15,Mercedes-Benz B-Class B180 Style,55000.0,16580.0,2015-11-06,1595.0,86000.0,Hatchback,Available
629,2023-03-15,Mercedes-Benz E-Class E250 Estate (COE till 11/2031),120800.0,13940.0,2011-11-25,1796.0,150111.0,Stationwagon,Available
630,2023-03-15,Mercedes-Benz E-Class E220d,139888.0,21240.0,2018-06-19,1950.0,86038.0,Luxury,Available
631,2023-03-15,BMW 2 Series 225xe Plug-in Hybrid Active Tourer,,,2020-09-15,1499.0,,Hatchback,SOLD
632,2023-03-15,Honda Fit 1.3A G (COE till 08/2023),,,2008-09-01,1339.0,,Hatchback,SOLD
633,2023-03-15,Mercedes-Benz C-Class C200 Cabriolet,135800.0,26560.0,2017-01-17,1991.0,96200.0,Sports,Available
634,2023-03-15,Mercedes-Benz 280SL (COE till 03/2030),,,1983-01-06,2746.0,92191.0,Sports,Available
635,2023-03-15,Porsche 911 Carrera S Coupe 3.8A PDK,300000.0,,2013-05-30,3800.0,90000.0,Sports,Available
636,2023-03-15,BMW 7 Series 730Li Sunroof,,,2019-08-29,1998.0,,Luxury,SOLD
637,2023-03-15,Lexus UX200 Luxury,136000.0,17430.0,2019-09-27,1987.0,44600.0,SUV,Available
638,2023-03-15,Lamborghini Gallardo Spyder (COE till 11/2028),280000.0,49280.0,2008-12-10,4961.0,80000.0,Sports,Available
639,2023-03-15,Citroen Grand C4 Picasso Diesel 1.6A e-HDi Panoramic Roof,30980.0,13010.0,2014-12-26,1560.0,178000.0,MPV,Available
640,2023-03-15,Porsche Panamera 2.9A PDK,630800.0,61930.0,2021-12-22,2894.0,17000.0,Sports,Available
641,2023-03-15,Honda Odyssey 2.4A Sunroof (COE till 03/2029),85800.0,14310.0,2009-03-26,2354.0,168000.0,MPV,Available
642,2023-03-15,MINI One 1.5M 3DR,108088.0,16520.0,2019-01-25,1499.0,64000.0,Hatchback,Available
643,2023-03-15,Toyota Alphard Hybrid 2.5A Elegance,,,2022-12-12,2494.0,,MPV,Available
644,2023-03-15,BMW 1 Series 116d,,,2016-07-20,1496.0,,Hatchback,SOLD
645,2023-03-15,Honda Civic 1.6A VTi,84499.0,13790.0,2018-08-16,1597.0,53357.0,Sedan,Available
646,2023-03-15,Honda Jazz 1.5A L Skyroof (COE till 12/2023),,,2008-12-20,1497.0,,Hatchback,SOLD
647,2023-03-15,Aston Martin V8 Vantage Coupe Limited Edition N400 (COE till 06/2028),,,2008-06-16,4282.0,,Sports,SOLD
648,2023-03-15,Rolls-Royce Phantom (COE till 08/2030),888888.0,119590.0,2012-04-30,6749.0,25588.0,Luxury,Available
649,2023-03-15,BMW 5 Series 523i M-Sport (COE till 12/2030),122000.0,15710.0,2011-03-21,2497.0,152000.0,Luxury,Available
650,2023-03-15,Mercedes-Benz CLA-Class CLA200 (New 10-yr COE),133888.0,13380.0,2013-11-06,1595.0,113500.0,Luxury,Available
651,2023-03-15,Porsche 911 Turbo S Coupe 3.8A PDK (COE till 01/2031),498800.0,63520.0,2011-04-14,3800.0,79050.0,Sports,Available
652,2023-03-14,Mercedes-Benz S-Class S450L Sunroof,255000.0,34340.0,2018-05-15,2996.0,87000.0,Luxury,Available
653,2023-03-14,Toyota Coaster,155000.0,22710.0,2020-01-22,4009.0,150000.0,Bus,Available
654,2023-03-14,Volkswagen Beetle 1.4A TSI Sunroof,66800.0,18990.0,2015-12-28,1390.0,98000.0,Hatchback,Available
655,2023-03-14,Mercedes-Benz GLC-Class GLC43 Coupe AMG 4MATIC,398000.0,37610.0,2022-05-17,2996.0,7000.0,SUV,Available
656,2023-03-14,Lamborghini Gallardo LP560-4 (COE till 08/2028),263800.0,48560.0,2009-07-31,5204.0,88888.0,Sports,Available
657,2023-03-14,Skoda Octavia Combi Mild Hybrid 1.5A TSI e-TEC Style,143888.0,15810.0,2021-11-16,1498.0,,Stationwagon,Available
658,2023-03-14,Mazda 3 1.5A Deluxe,,,2017-09-27,1496.0,,Sedan,SOLD
659,2023-03-14,Volkswagen Golf R 3DR Sunroof (COE till 08/2030),111111.0,15090.0,2010-08-06,1984.0,,Sports,Available
660,2023-03-14,Bentley Continental GT 4.0A V8 (New 10-yr COE),337888.0,33760.0,2013-04-12,3993.0,19000.0,Sports,Available
661,2023-03-14,Proton Savvy 1.2M (COE till 04/2024),,,2009-05-26,1149.0,,Hatchback,SOLD
662,2023-03-14,Toyota Hiace 3.0A DX (COE till 07/2023),22888.0,,2008-08-01,2982.0,,Bus,Available
663,2023-03-14,Mercedes-Benz SLK-Class SLK280 (COE till 01/2027),,,2007-01-29,2997.0,,Sports,SOLD
664,2023-03-14,Toyota Hiace 3.0M,,,2014-03-18,2982.0,,Van,SOLD
665,2023-03-14,Honda Odyssey 2.4A EXV-S Sunroof,45800.0,22820.0,2014-07-02,2356.0,102000.0,MPV,Available
666,2023-03-14,Volkswagen Touran 1.4A TSI Comfortline,,,2018-12-31,1395.0,,MPV,SOLD
667,2023-03-14,Toyota Estima 2.4A Aeras,34800.0,,2013-07-25,2362.0,133000.0,MPV,Available
668,2023-03-14,Audi TTS Coupe 2.0A TFSI Quattro S-tronic (COE till 03/2029),115888.0,19270.0,2009-05-15,1984.0,199000.0,Sports,Available
669,2023-03-14,Mitsubishi Evolution 10 GSR (COE till 12/2027),178888.0,37550.0,2008-01-10,1998.0,20000.0,Sports,Available
670,2023-03-14,Honda Civic Type R 2.0M VTEC Turbo GT,,,2022-02-18,1996.0,,Sports,SOLD
671,2023-03-14,Toyota Dyna 150 3.0M (COE till 09/2027),58800.0,13030.0,2007-12-14,2982.0,,Truck,Available
672,2023-03-14,Volkswagen Golf 1.4A TSI R-Line Sunroof,61800.0,17680.0,2016-04-01,1395.0,,Hatchback,Available
673,2023-03-14,Mercedes-Benz 200E (COE till 11/2023),,,1989-08-14,1997.0,,Luxury,SOLD
674,2023-03-14,Toyota Corolla Altis 1.6A Elegance,53800.0,14020.0,2016-05-18,1598.0,95000.0,Sedan,Available
675,2023-03-14,Audi A1 Sportback 1.0A TFSI S-tronic,48000.0,14490.0,2016-04-28,999.0,42000.0,Hatchback,Available
676,2023-03-14,BMW 3 Series 320i (COE till 02/2029),71900.0,12140.0,2009-02-26,1995.0,104000.0,Luxury,Available
677,2023-03-14,Audi A4 1.8A TFSI MU,27800.0,,2013-08-15,1798.0,98500.0,Sedan,Available
678,2023-03-14,Nissan Qashqai 1.2A DIG-T,63000.0,15080.0,2016-12-17,1197.0,82000.0,SUV,Available
679,2023-03-14,Mitsubishi Triton L200 Double-Cab 2.5M,,,2016-10-31,2477.0,,Truck,SOLD
680,2023-03-14,Maserati Quattroporte 3.0A,398800.0,44520.0,2020-07-23,2979.0,49000.0,Luxury,Available
681,2023-03-14,BMW 5 Series 520i Mild Hybrid M-Sport,,,2021-01-04,1998.0,,Luxury,SOLD
682,2023-03-14,Renault Grand Scenic Diesel 1.5A dCi,95500.0,14880.0,2019-01-22,1461.0,86295.0,MPV,Available
683,2023-03-14,Kia Picanto 1.1A (COE till 11/2023),6999.0,11610.0,2008-11-04,1086.0,155000.0,Hatchback,Available
684,2023-03-14,Toyota Allion 1.5A (COE till 08/2028),,,2008-08-27,1496.0,,Sedan,SOLD
685,2023-03-14,Toyota Dyna 150 3.0M (COE till 09/2026),45000.0,13040.0,2011-09-09,2982.0,,Truck,Available
